"old_url","redirect_target","redirect_status","mapping_status","source","old_http_status","title"
"https://sornaz.com/category/%D8%B2%D9%86%D8%AF%DA%AF%DB%8C%D9%86%D8%A7%D9%85%D9%87-%D9%85%D9%88%D8%B3%DB%8C%D9%82%DB%8C-%D8%AF%D8%A7%D9%86%D8%A7%D9%86/page/4/","/analytics/articles?category=%D8%B2%D9%86%D8%AF%DA%AF%DB%8C%D9%86%D8%A7%D9%85%D9%87-%D9%85%D9%88%D8%B3%DB%8C%D9%82%DB%8C-%D8%AF%D8%A7%D9%86%D8%A7%D9%86","301","mapped-category","discovered-link","200","زندگینامه موسیقی دانان - سُرناز"
"https://sornaz.com/category/%d9%81%d8%b1%d9%85-%d9%87%d8%a7%db%8c-%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c/","/analytics/articles?category=%D9%81%D8%B1%D9%85-%D9%87%D8%A7%DB%8C-%D9%85%D9%88%D8%B3%DB%8C%D9%82%DB%8C","301","mapped-category","sitemap:category","200","فرم های موسیقی - سُرناز"
"https://sornaz.com/category/%d9%81%d8%b1%d9%85-%d9%87%d8%a7%db%8c-%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c/page/2/","/analytics/articles?category=%D9%81%D8%B1%D9%85-%D9%87%D8%A7%DB%8C-%D9%85%D9%88%D8%B3%DB%8C%D9%82%DB%8C","301","mapped-category","discovered-link","200","فرم های موسیقی - سُرناز"
"https://sornaz.com/category/%d9%85%d9%81%d8%a7%d9%87%db%8c%d9%85-%d8%a7%d9%88%d9%84%db%8c%d9%87/","/analytics/articles?category=%D9%85%D9%81%D8%A7%D9%87%DB%8C%D9%85-%D8%A7%D9%88%D9%84%DB%8C%D9%87","301","mapped-category","sitemap:category","200","مفاهیم اولیه - سُرناز"
"https://sornaz.com/category/%d9%85%d9%81%d8%a7%d9%87%db%8c%d9%85-%d8%a7%d9%88%d9%84%db%8c%d9%87/page/2/","/analytics/articles?category=%D9%85%D9%81%D8%A7%D9%87%DB%8C%D9%85-%D8%A7%D9%88%D9%84%DB%8C%D9%87","301","mapped-category","discovered-link","200","مفاهیم اولیه - سُرناز"
"https://sornaz.com/category/%d9%85%d9%81%d8%a7%d9%87%db%8c%d9%85-%d8%a7%d9%88%d9%84%db%8c%d9%87/page/3/","/analytics/articles?category=%D9%85%D9%81%D8%A7%D9%87%DB%8C%D9%85-%D8%A7%D9%88%D9%84%DB%8C%D9%87","301","mapped-category","discovered-link","200","مفاهیم اولیه - سُرناز"
"https://sornaz.com/category/%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c-%d8%a7%db%8c%d8%b1%d8%a7%d9%86/","/analytics/articles?category=%D9%85%D9%88%D8%B3%DB%8C%D9%82%DB%8C-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86","301","mapped-category","sitemap:category","200","موسیقی ایران - سُرناز"
"https://sornaz.com/category/%D9%85%D9%88%D8%B3%DB%8C%D9%82%DB%8C-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86/","/analytics/articles?category=%D9%85%D9%88%D8%B3%DB%8C%D9%82%DB%8C-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86","301","mapped-category","discovered-link","200","موسیقی ایران - سُرناز"
"https://sornaz.com/category/%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c-%d8%a7%db%8c%d8%b1%d8%a7%d9%86/page/2/","/analytics/articles?category=%D9%85%D9%88%D8%B3%DB%8C%D9%82%DB%8C-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86","301","mapped-category","discovered-link","200","موسیقی ایران - سُرناز"
"https://sornaz.com/category/%D9%85%D9%88%D8%B3%DB%8C%D9%82%DB%8C-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86/page/2/","/analytics/articles?category=%D9%85%D9%88%D8%B3%DB%8C%D9%82%DB%8C-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86","301","mapped-category","discovered-link","200","موسیقی ایران - سُرناز"
"https://sornaz.com/category/%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c-%d8%a7%db%8c%d8%b1%d8%a7%d9%86/page/3/","/analytics/articles?category=%D9%85%D9%88%D8%B3%DB%8C%D9%82%DB%8C-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86","301","mapped-category","discovered-link","200","موسیقی ایران - سُرناز"
"https://sornaz.com/category/%D9%85%D9%88%D8%B3%DB%8C%D9%82%DB%8C-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86/page/3/","/analytics/articles?category=%D9%85%D9%88%D8%B3%DB%8C%D9%82%DB%8C-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86","301","mapped-category","discovered-link","200","موسیقی ایران - سُرناز"
"https://sornaz.com/category/%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c-%d8%a7%db%8c%d8%b1%d8%a7%d9%86/page/4/","/analytics/articles?category=%D9%85%D9%88%D8%B3%DB%8C%D9%82%DB%8C-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86","301","mapped-category","discovered-link","200","موسیقی ایران - سُرناز"
"https://sornaz.com/category/%D9%85%D9%88%D8%B3%DB%8C%D9%82%DB%8C-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86/page/4/","/analytics/articles?category=%D9%85%D9%88%D8%B3%DB%8C%D9%82%DB%8C-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86","301","mapped-category","discovered-link","200","موسیقی ایران - سُرناز"
"https://sornaz.com/category/%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c-%d8%a7%db%8c%d8%b1%d8%a7%d9%86/page/5/","/analytics/articles?category=%D9%85%D9%88%D8%B3%DB%8C%D9%82%DB%8C-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86","301","mapped-category","discovered-link","200","موسیقی ایران - سُرناز"
"https://sornaz.com/category/%D9%85%D9%88%D8%B3%DB%8C%D9%82%DB%8C-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86/page/5/","/analytics/articles?category=%D9%85%D9%88%D8%B3%DB%8C%D9%82%DB%8C-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86","301","mapped-category","discovered-link","200","موسیقی ایران - سُرناز"
"https://sornaz.com/login/","/login","200","preserved-current-route","sitemap:page","200","ورود - سُرناز"
"https://sornaz.com/logout/","/login","301","mapped","sitemap:page","200","خروج - سُرناز"
"https://sornaz.com/members/","/users","301","mapped","sitemap:page","200","اعضا - سُرناز"
"https://sornaz.com/password-reset/","/forgot-password","301","mapped","sitemap:page","200","بازنشانی رمز عبور - سُرناز"
"https://sornaz.com/register/","/register","200","preserved-current-route","sitemap:page","200","ثبت نام - سُرناز"
"https://sornaz.com/user/","/users","301","mapped","sitemap:page","200","کاربر - سُرناز"
